carID,name,model,year,city,km,condition,color,price
331,دنا,ساده,1399,گرگان,15000,بدون رنگ,نقره ای,298000000
332,پیکان,صندوق دار,1382,تهران,285000,چند لکه رنگ,سفید,34000000
333,پراید,131 دوگانه سوز,1387,شهریار,303000,دور رنگ,نقره ای,58500000
334,سمند,LX EF7 بنزینی,1399,بندر گناوه,3000,بدون رنگ,سفید,265000000
335,سیتروئن,زانتیا 2000,1384,نوشهر,353000,دور رنگ,نوک مدادی,155000000
336,پژو,206 SD V8,1395,تهران,59000,صافکاری بدون رنگ,سفید,218000000
337,لیفان,520,1388,تهران,149000,دور رنگ,نقره ای,128000000
338,پژو,206 تیپ 2,1398,کرج,16000,بدون رنگ,طوسی,215000000
339,فولکس,واگن گل,1384,تهران,150000,یک لکه رنگ,نوک مدادی,95000000
340,پژو,پارس ساده,1379,شهر ری,340000,یک لکه رنگ,بژ,75000000
341,پراید,132 SE,1394,شهر ری,36000,صافکاری بدون رنگ,سفید,90000000
342,پراید,131 SE,1398,تهران,0,بدون رنگ,مشکی,132000000
343,تیبا,۲‌ (هاچ بک) EX,1397,اصفهان,53000,بدون رنگ,سفید,137000000
344,تیبا,۱ (صندوق دار) SX,1398,تهران,18000,بدون رنگ,سفید,136000000
345,پژو,405 SLX بنزینی,1397,نجف‌آباد,57000,یک لکه رنگ,سفید,219000000
346,میتسوبیشی,پاجرو چهار در 6 سیلندر,2000,تهران,165000,کامل رنگ,سفید,390000000
347,پژو,405 GLI بنزینی,1384,تهران,300000,دور رنگ,نوک مدادی,62500000
348,دوو,ریسر,1994,تهران,300000,چند لکه رنگ,آلبالویی,350000000
349,رنو,اسکالا هاچ بک 1.6 E4,2014,قائم‌شهر,200000,بدون رنگ,سفید,480000000
350,هیوندای,آوانته دنده ای,1387,تهران,135000,صافکاری بدون رنگ,سفید صدفی,296000000
351,پژو,405 GLX بنزینی,1398,اسلامشهر,40000,بدون رنگ,نوک مدادی,193000000
352,سمند,SE,1392,تهران,100000,بدون رنگ,مشکی,116000000
353,هیوندای,سانتافه (ix45) 6 سیلندر,2009,اصفهان,172000,یک لکه رنگ,مشکی,720000000
354,پژو,Roa ساده,1387,تهران,174000,بدون رنگ,نوک مدادی,65000000
355,چانگان,ایدو,2015,تهران,119000,بدون رنگ,مشکی,385000000
356,سمند,LX ساده,1386,تبریز,188000,دور رنگ,نقره ای,102000000
357,سمند,LX ساده,1396,تهران,80000,دو لکه رنگ,سرمه ای,158000000
358,ام,وی ام 550 دنده ای,1396,تهران,88000,بدون رنگ,سفید,270000000
359,ام,وی ام 530,1391,اصفهان,135000,یک لکه رنگ,نوک مدادی,140000000
360,پراید,صندوق دار ساده,1383,تهران,350000,چند لکه رنگ,سفید,42000000
361,رانا,پلاس,1400,ارومیه,0,بدون رنگ,سفید,40000000
362,پژو,207 دنده ای,1399,کرمانشاه,13000,صافکاری بدون رنگ,سفید,312000000
363,پیکان,وانت,1382,شیراز,300000,دور رنگ,سفید,52000000
364,پژو,405 GLX دوگانه سوز,1396,تهران,94000,یک لکه رنگ,سفید صدفی,70500000
365,پژو,206 تیپ 2,1399,تبریز,11000,بدون رنگ,سفید,230000000
366,هیوندای,ورنا دنده ای,1386,تهران,260000,یک لکه رنگ,نقره ای,175000000
367,رنو,تندر 90 E2,1391,تهران,137000,بدون رنگ,سفید,215000000
368,پژو,206 تیپ 2,1399,شهریار,9000,بدون رنگ,سفید,229000000
369,هن,تنگ X7,1399,تهران,0,بدون رنگ,سفید,380000000
370,پژو,پارس ساده,1398,شیراز,52000,بدون رنگ,سفید,230000000
371,میتسوبیشی,گالانت,1991,اصفهان,348000,کامل رنگ,سفید صدفی,70000000
372,پژو,Roa ساده,1388,رباط کریم,230000,چند لکه رنگ,نوک مدادی,53000000
373,کیا,سراتو 2000,2012,شیراز,198000,چند لکه رنگ,سفید صدفی,430000000
374,پراید,131 SE,1396,تهران,107000,بدون رنگ,سفید,102000000
375,لیفان,X60 دنده ای,1393,نوشهر,75000,بدون رنگ,آلبالویی,248000000
376,پراید,صندوق دار ساده,1388,شیراز,160000,چند لکه رنگ,سفید,58000000
377,رنو,تندر 90 E2,1396,مشهد,54000,بدون رنگ,سفید,258000000
378,جک,S5 اتوماتیک,1396,تهران,60000,بدون رنگ,سفید,500000000
379,پژو,206 تیپ 2,1399,تهران,12000,بدون رنگ,سفید,226000000
380,مزدا,3 تیپ 4,1396,تهران,29000,بدون رنگ,سفید,910000000
381,پراید,وانت 151 SL,1393,تهران,184000,بدون رنگ,سفید,99000000
382,پراید,صندوق دار ساده,1383,تهران,320000,دور رنگ,سفید,43000000
383,پژو,پارس ساده,1396,تهران,96000,بدون رنگ,سفید,206000000
384,پژو,206 SD V8,1395,قم,147000,بدون رنگ,مشکی,206000000
385,لکسوس,ES 250,2014,تهران,118000,بدون رنگ,سفید,1700000000
386,پراید,131 دوگانه سوز,1390,خمینی‌شهر,26000,دو لکه رنگ,سفید,65000000
387,سمند,LX ساده,1398,تهران,27000,بدون رنگ,سفید,200000000
388,آریسان,وانت دوگانه سوز,1399,مرودشت,0,بدون رنگ,سفید,186000000
389,پراید,132 SX,1388,تبریز,100000,دور رنگ,بژ,73000000
390,پژو,پارس ساده,1400,تهران,10000,بدون رنگ,سفید,255000000
391,پژو,405 GLI بنزینی,1383,ساری,111000,چند لکه رنگ,یشمی,50000000
392,پژو,206 SD V8,1393,تهران,135000,بدون رنگ,سفید صدفی,188000000
393,پژو,206 SD V8,1396,تهران,123000,دو لکه رنگ,سفید,196000000
394,رنو,تندر 90 اتوماتیک,1396,اصفهان,26000,بدون رنگ,سفید,340000000
395,پراید,132 SE,1397,شیراز,162000,یک لکه رنگ,سفید,98000000
396,پژو,206 تیپ 2,1398,شیراز,28000,بدون رنگ,سفید,220000000
397,رنو,مگان 1600 مونتاژ E1,1390,قم,196000,دو لکه رنگ,مشکی,264000000
398,لیفان,820,1396,اصفهان,80000,بدون رنگ,سفید,459000000
399,پژو,پارس ساده,1393,تهران,190000,یک لکه رنگ,مشکی,167000000
400,سمند,LX EF7 دوگانه سوز,1395,اصفهان,128000,صافکاری بدون رنگ,سفید,197000000
401,تیبا,۲‌ (هاچ بک) EX,1397,شهر ری,40000,بدون رنگ,اطلسی,134000000
402,پژو,206 تیپ 2,1383,اصفهان,380000,دور رنگ,نوک مدادی,75000000
403,پژو,405 GLX دوگانه سوز,1395,تهران,175000,بدون رنگ,زرد,150000000
404,پژو,207 دنده ای,1399,اسلامشهر,24000,صافکاری بدون رنگ,سفید,292000000
405,پراید,131 SE,1397,تهران,78000,بدون رنگ,سفید,103000000
406,پژو,پارس دوگانه سوز,1397,کرمان,100000,بدون رنگ,نوک مدادی,240000000
407,رانا,EL,1391,تهران,139000,بدون رنگ,نقره ای,137000000
408,پراید,صندوق دار ساده,1385,پاکدشت,480000,بدون رنگ,نقره ای,52000000
409,سمند,LX EF7 دوگانه سوز,1391,شهریار,32000,چند لکه رنگ,قهوه ای,105000000
410,پژو,207 دنده ای,1400,تهران,0,بدون رنگ,نوک مدادی,348000000
411,پژو,206 تیپ 2,1388,تهران,236000,دور رنگ,نوک مدادی,91500000
412,پژو,206 تیپ 2,1386,تهران,220000,چند لکه رنگ,نقره ای,99000000
413,میتسوبیشی,لنسر 1.6 اتوماتیک,2014,تهران,80000,بدون رنگ,مشکی,610000000
414,پیکان,وانت,1388,تبریز,236000,دور رنگ,سفید,77000000
415,الدزمبیل,کاتلاس,1990,تهران,287000,بدون رنگ,سفید,228000000
416,ام,وی ام X22 دنده ای لاکچری,1397,شهریار,28000,بدون رنگ,سفید,329000000
417,لیفان,X50 دنده ای,1394,مشهد,100000,بدون رنگ,مشکی,190000000
418,پژو,206 تیپ 2,1383,اصفهان,500000,دور رنگ,نقره ای,75000000
419,پژو,206 تیپ 2,1397,تهران,91000,بدون رنگ,سفید,197000000
420,ام,جی 550,2012,تهران,180000,بدون رنگ,سفید,460000000
421,پژو,206 تیپ 5,1395,شیراز,190000,یک لکه رنگ,سفید,178000000
422,لیفان,820,1395,تهران,60000,بدون رنگ,طوسی,420000000
423,پژو,206 تیپ 2,1397,تهران,95000,دور رنگ,سفید,183000000
424,ساینا,اتوماتیک,1397,تهران,70000,چند لکه رنگ,سفید,170000000
425,فولکس,واگن گلف,1992,نوشهر,250000,دور رنگ,نوک مدادی,95000000
426,رنو,تندر 90 پلاس اتوماتیک,1396,تهران,135000,دو لکه رنگ,سفید,315000000
427,پیکان,صندوق دار,1379,شهریار,200000,دور رنگ,سفید,36000000
428,پراید,131 SE,1395,شیراز,103000,بدون رنگ,سفید,92000000
429,پراید,111 SE,1395,رباط کریم,90000,بدون رنگ,سفید,115500000
430,تیبا,۱ (صندوق دار) SX,1395,تهران,250000,بدون رنگ,سفید,108000000
431,پراید,صندوق دار ساده,1383,شیراز,396000,دور رنگ,نوک مدادی,50000000
432,پیکان,استیشن,1362,شیراز,160000,دور رنگ,سفید,52000000
433,پراید,صندوق دار ساده,1389,شهر ری,191000,دو لکه رنگ,سفید,64000000
434,رنو,تندر 90 E2,1395,تبریز,112000,کامل رنگ,سفید,200000000
435,سمند,X7,1387,شهر ری,322000,دور رنگ,نقره ای,72000000
436,رنو,تلیسمان E3,2017,شیراز,70000,صافکاری بدون رنگ,سفید صدفی,1320000000
437,پراید,وانت 151 پلاس,1399,کرمانشاه,0,بدون رنگ,سفید,147000000
438,پراید,صندوق دار ساده,1387,اسلامشهر,24000,دور رنگ,نوک مدادی,51000000
439,پژو,پارس LX,1398,تهران,22000,بدون رنگ,سفید,275000000
440,پژو,206 SD V8,1396,تهران,42000,بدون رنگ,آبی,235000000
441,سیتروئن,زانتیا 2000,1383,شیراز,274000,بدون رنگ,نقره ای,142000000
442,اس,دبلیو ام G01,1400,تهران,0,بدون رنگ,مشکی,850000000
443,پژو,405 GLX دوگانه سوز,1388,اصفهان,161000,دو لکه رنگ,نقره ای,110000000
444,پراید,131 SE,1397,پاکدشت,49000,بدون رنگ,سفید,112000000
445,پراید,131 SE,1398,تهران,6000,بدون رنگ,آبی کاربنی,126000000
446,پژو,206 تیپ 2,1398,تهران,42000,بدون رنگ,سفید,200000000
447,رنو,تندر 90 E2,1389,تهران,152000,بدون رنگ,مشکی,180000000
448,تیبا,۲‌ (هاچ بک) EX,1398,تربت حیدریه,160000,بدون رنگ,سفید,148000000
449,پژو,301,2016,کرمان,68000,بدون رنگ,سفید,538000000
450,سمند,LX ساده,1399,کرمانشاه,11000,بدون رنگ,سفید,208000000
451,پراید,111 SX,1390,تهران,120000,دور رنگ,آبی کاربنی,75000000
452,پژو,405 GLX دوگانه سوز,1390,مهاباد,36000,دور رنگ,طوسی,93000000
453,پژو,پارس ساده,1392,تهران,127000,دو لکه رنگ,سفید,152000000
454,رانا,EL,1392,تهران,115000,صافکاری بدون رنگ,سفید,130000000
455,پژو,206 تیپ 2,1400,تاکستان,0,بدون رنگ,سفید,160000000
456,پیکان,وانت,1388,تهران,184000,چند لکه رنگ,سفید,71000000
457,پژو,206 تیپ 3,1389,تهران,320000,کامل رنگ,سفید,98000000
458,پژو,206 تیپ 3,1382,تهران,114000,دور رنگ,نقره ای,67500000
459,پژو,405 GLX بنزینی,1380,نوشهر,200000,دور رنگ,آلبالویی,40000000
460,پراید,صندوق دار ساده,1386,تهران,114000,بدون رنگ,نقرآبی,54000000
461,ساینا,EX,1398,مشهد,18000,بدون رنگ,سفید,142000000
462,پراید,صندوق دار ساده,1387,تهران,121000,بدون رنگ,سفید,76000000
463,پژو,405 GLX دوگانه سوز,1391,ياسوج,155000,یک لکه رنگ,نقره ای,128000000
464,نیسان,ماکسیما مونتاژ اتوماتیک,1382,اصفهان,30000,دور رنگ,مشکی,370000000
465,پراید,صندوق دار ساده,1380,قزوین,400000,دور رنگ,سفید,33000000
466,پژو,405 GLX دوگانه سوز,1398,تهران,88000,بدون رنگ,زرد,180000000
467,نیسان,پاترول چهار در 4 سیلندر,1382,بندر‌عباس,200000,دو لکه رنگ,مشکی,310000000
468,سمند,LX EF7 دوگانه سوز,1390,شیراز,25000,چند لکه رنگ,سفید,100000000
469,بی,وای دی S6,1396,تهران,80000,بدون رنگ,مشکی,510000000
470,پراید,131 ساده,1388,اصفهان,141000,دو لکه رنگ,سفید,65000000
471,تیبا,۲‌ (هاچ بک) EX,1397,سیرجان,58000,بدون رنگ,مشکی,130000000
472,پیکان,صندوق دار,1377,کرج,238000,یک لکه رنگ,سفید,35000000
473,پراید,صندوق دار ساده,1389,شهریار,250000,دو لکه رنگ,سفید,66000000
474,آریسان,وانت دوگانه سوز,1399,تهران,0,بدون رنگ,سفید,187000000
475,هیوندای,النترا,2008,چابهار,400000,بدون رنگ,آلبالویی,73000000
476,پژو,206 SD V8,1396,آمل,140000,یک لکه رنگ,سفید,200000000
477,سیتروئن,زانتیا 2000,1384,زاهدان,120000,بدون رنگ,نوک مدادی,130000000
478,ام,وی ام 110 4 سیلندر دنده ای,1394,تهران,49000,دو لکه رنگ,قهوه ای,95000000
479,پیکان,صندوق دار,1377,ورامین,200000,یک لکه رنگ,سفید,27000000
480,هیوندای,توسان (ix35) 2.4 لیتر,2014,تهران,150000,بدون رنگ,سفید,950000000
481,پژو,207 اتوماتیک,1389,تهران,144000,بدون رنگ,سفید,210000000
482,رنو,P.K,1384,مشهد,105000,یک لکه رنگ,نقره ای,35000000
483,چری,تیگو 5 اکسلنت,1395,اصفهان,72000,بدون رنگ,قرمز,550000000
484,پراید,131 SE,1392,تهران,200000,یک لکه رنگ,سفید,84000000
485,پژو,206 تیپ 2,1383,شیراز,312000,چند لکه رنگ,نقره ای,78000000
486,سمند,LX EF7 بنزینی,1394,اصفهان,130000,بدون رنگ,مشکی,150000000
487,رنو,سفران 2.5,2016,یزد,230000,بدون رنگ,نوک مدادی,910000000
488,سمند,LX ساده,1390,مشهد,172000,چند لکه رنگ,سفید,102000000
489,پراید,132 SL,1389,شهریار,244000,چند لکه رنگ,نوک مدادی,67000000
490,رنو,مگان 2000 وارداتی,2011,اصفهان,250000,بدون رنگ,سفید,350000000
491,پژو,206 SD V8,1399,تهران,18000,بدون رنگ,سفید,267000000
492,پژو,405 GLX دوگانه سوز,1380,اهر,200000,کامل رنگ,مشکی,40000000
493,دنا,پلاس ساده,1398,تهران,0,بدون رنگ,مشکی,355000000
494,تویوتا,کرولا SE,1991,بیرجند,460000,یک لکه رنگ,سفید,85000000
495,مزدا,وانت تک کابین بنزینی,1389,خرم‌آباد,46000,بدون رنگ,آبی,260000000
496,پاژن,SUV - دو در,1372,تهران,165000,بدون رنگ,سفید,95000000
497,پژو,405 GLX دوگانه سوز,1397,تهران,56000,بدون رنگ,نقره ای,182000000
498,ام,وی ام X33 اتوماتیک,1395,تهران,50000,بدون رنگ,سفید,345000000
499,پیکان,صندوق دار,1379,اصفهان,38000,دور رنگ,سفید,34000000
500,پراید,131 SE,1395,پاکدشت,140000,بدون رنگ,سفید,88000000
501,پراید,صندوق دار ساده,1388,اصفهان,270000,دور رنگ,سفید,55000000
502,پراید,صندوق دار ساده,1388,اصفهان,570000,چند لکه رنگ,نقره ای,61000000
503,سمند,LX EF7 دوگانه سوز,1398,تهران,84000,بدون رنگ,طوسی,171000000
504,برلیانس,H220 دنده ای,1397,تهران,42000,بدون رنگ,سفید,210000000
505,پراید,131 SE,1398,تبریز,22000,بدون رنگ,آبی کاربنی,120000000
